m_in,lam_hs,status,Mdm,Mh,Omega,Xf,sSIp,sSIn,sigmaV,Gh,BRinv,LZ2024,XENON1T,PandaX4T
153.42002041808144,0.00044147977840913104,0,153.420021,125.548349,757.192446,14.35921,4.450424e-50,4.576839e-50,2.044138e-30,0.003944141,0.0,4.898578e-48,1.374157e-46,8.785846e-47
33.12797543632048,0.3496685333044814,0,33.1287149,125.548349,0.0723420827,22.47396,6.417471e-43,6.586649e-43,3.382432e-26,0.5027882,0.9921555,2.196876e-48,4.179012e-47,3.944539e-47
19.762599593488286,0.004453329140000597,0,19.7626154,125.548349,376.135721,13.19976,2.961547e-46,3.037087e-46,3.695766e-30,0.004034557,0.02241026,3.606645e-48,5.800796e-47,5.690093e-47
435.76609651937673,0.0007359463086262713,0,435.766097,125.548349,2081.46614,14.35601,1.383928e-50,1.426155e-50,7.220299e-31,0.003944141,0.0,1.310723e-47,3.734668e-46,2.150108e-46
232.5807742906689,0.6090504533204435,0,232.580958,125.548349,0.0021468316,27.7833,3.52444e-44,3.627794e-44,1.417609e-24,0.003944141,0.0,7.098669e-48,1.989297e-46,1.293032e-46
375.14043969901263,0.0002204454087845193,0,375.14044,125.548349,14226.2653,12.228,1.697991e-51,1.749334e-51,8.941485e-32,0.003944141,0.0,1.131034e-47,3.215514e-46,1.88289e-46
513.3977352931822,0.23756377879621743,0,513.397768,125.548349,0.052766031,25.34401,1.024111e-45,1.055663e-45,5.16937e-26,0.003944141,0.0,1.535999e-47,4.358165e-46,2.543825e-46
527.9186349061583,0.0006119859633614537,0,527.918635,125.548349,4290.22997,13.78055,6.412011e-51,6.609876e-51,3.320335e-31,0.003944141,0.0,1.577569e-47,4.47316e-46,2.616946e-46
566.3360309668944,0.01687709749809525,0,566.336033,125.548349,9.79198484,20.13681,4.211762e-48,4.342258e-48,2.174694e-28,0.003944141,0.0,1.687102e-47,4.78699e-46,2.810368e-46
87.86571323968191,0.000707189928572773,0,87.8657138,125.548349,187.643473,15.26763,3.575848e-49,3.675063e-49,8.825702e-30,0.003944141,0.0,3.145842e-48,8.199551e-47,5.689181e-47
35.32618811225514,0.030012391645728206,0,35.3262476,125.548349,6.65638247,17.91865,4.148617e-45,4.258396e-45,2.76263e-28,0.007520559,0.4755521,2.168746e-48,4.266368e-47,3.916448e-47
10.331982388169333,0.0010037638689718328,0,10.3319892,125.548349,6358.19239,9.699648,5.465348e-47,5.59796e-47,1.568143e-31,0.003948915,0.001208814,3.926559e-47,4.595459e-46,3.995305e-46
195.63285420228732,0.0018261583906000653,0,195.632855,125.548349,79.8290073,16.89898,4.563124e-49,4.695184e-49,2.272713e-29,0.003944141,0.0,6.056954e-48,1.715383e-46,1.100385e-46
275.3079591461839,0.012798575136544806,0,275.307962,125.548349,3.7927988,20.36064,1.093127e-47,1.125543e-47,5.823163e-28,0.003944141,0.0,8.34169e-48,2.349044e-46,1.488007e-46
24.16754400488917,0.0025575390504864737,0,24.1675514,125.548349,940.307442,12.45914,6.508876e-47,6.677148e-47,1.339005e-30,0.003973138,0.00729815,2.635198e-48,4.566753e-47,4.756336e-47
402.46518899768364,0.007325523450571194,0,402.46519,125.548349,23.8276954,18.84958,1.618868e-48,1.668028e-48,8.47475e-29,0.003944141,0.0,1.212301e-47,3.451363e-46,1.989017e-46
24.135030507296406,0.0011393159287404323,0,24.1350338,125.548349,4034.3276,10.94107,1.295186e-47,1.328667e-47,2.655078e-31,0.003949897,0.001457156,2.638934e-48,4.571606e-47,4.761271e-47
14.558117983892517,0.002697100995439628,0,14.558131,125.548349,1015.07507,11.91623,2.003345e-46,2.053324e-46,1.244634e-30,0.003978129,0.008543751,7.941447e-48,1.215677e-46,1.25674e-46
468.9628419943548,0.0010166705118145629,0,468.962842,125.548349,1322.96102,14.9087,2.265721e-50,2.335156e-50,1.177896e-30,0.003944141,0.0,1.407857e-47,4.007383e-46,2.317658e-46
36.623146540880114,0.08289641727623097,0,36.6233051,125.548349,0.922273971,19.98966,2.940976e-44,3.018961e-44,2.255136e-27,0.03075181,0.8717428,2.161425e-48,4.320774e-47,3.900539e-47
26.942403395337106,0.0007913344942620274,0,26.9424055,125.548349,7187.25284,10.4594,5.000607e-48,5.130785e-48,1.382402e-31,0.003946858,0.0006883289,2.410093e-48,4.277363e-47,4.361211e-47
189.96026209984558,0.2235075506473081,0,189.960345,125.548349,0.0097308973,26.07155,7.278415e-45,7.488478e-45,2.915699e-25,0.003944141,0.0,5.900869e-48,1.673699e-46,1.070657e-46
407.4831608171773,0.063563912359888,0,407.483172,125.548349,0.404528615,23.02599,1.187719e-46,1.223813e-46,6.151745e-27,0.003944141,0.0,1.227183e-47,3.494408e-46,2.01155e-46
845.9442556129653,0.00032878026504076324,0,845.944256,125.548349,33494.9203,12.07689,6.926638e-52,7.146088e-52,3.597627e-32,0.003944141,0.0,2.472643e-47,7.263886e-46,4.232491e-46
20.000905635435256,0.012039846152451083,0,20.0009478,125.548349,60.3375727,15.10847,2.11307e-45,2.167013e-45,2.713231e-29,0.004604127,0.1433466,3.521794e-48,5.690492e-47,5.56678e-47
92.13502889878507,0.00018399195841448536,0,92.135029,125.548349,2220.76812,12.74475,2.196484e-50,2.257556e-50,6.046404e-31,0.003944141,0.0,3.251123e-48,8.54666e-47,5.949453e-47
222.2899224356628,0.01343164639002014,0,222.289927,125.548349,2.28901744,20.65846,1.88497e-47,1.940072e-47,9.798127e-28,0.003944141,0.0,6.804704e-48,1.90973e-46,1.239673e-46
688.9333985531086,0.0005363578008061586,0,688.933399,125.548349,9195.55438,13.24608,2.82714e-51,2.915709e-51,1.461666e-31,0.003944141,0.0,2.033326e-47,5.915068e-46,3.433037e-46
450.4542192006696,0.0015483334278509858,0,450.454219,125.548349,556.840927,15.7433,5.715923e-50,5.890675e-50,2.976784e-30,0.003944141,0.0,1.353839e-47,3.857234e-46,2.224508e-46
590.2561671821943,0.055749670192656385,0,590.256174,125.548349,1.09803267,22.38427,4.215818e-47,4.346749e-47,2.16881e-27,0.003944141,0.0,1.755008e-47,4.993975e-46,2.931569e-46
615.7887131176121,0.00048822261100829324,0,615.788713,125.548349,8798.28095,13.16904,2.959942e-51,3.05209e-51,1.529561e-31,0.003944141,0.0,1.827278e-47,5.227373e-46,3.060082e-46
70.05414128151689,0.001784714044185675,0,70.0541431,125.548349,117.255975,15.51167,3.62426e-48,3.723706e-48,1.662337e-29,0.003944141,0.0,2.714322e-48,6.751227e-47,4.597442e-47
151.00944943278503,0.0678281229168623,0,151.009481,125.548349,0.0594606707,24.01444,1.085148e-45,1.115952e-45,4.439364e-26,0.003944141,0.0,4.831945e-48,1.353124e-46,8.667492e-47
11.193898250942311,0.029725127058279555,0,11.1940843,125.548349,13.5086657,16.20737,4.094826e-44,4.194861e-44,1.412922e-28,0.008120213,0.5142811,2.4378e-47,3.180424e-46,3.040934e-46
459.7795695277902,0.4984015454422618,0,459.779645,125.548349,0.0105332625,26.88579,5.674605e-45,5.848304e-45,2.761571e-25,0.003944141,0.0,1.381101e-47,3.933431e-46,2.271533e-46
13.34860386723395,0.004614807965816611,0,13.3486281,125.548349,391.963328,12.82585,6.968966e-46,7.141662e-46,3.569762e-30,0.004044094,0.02471587,1.086748e-47,1.622293e-46,1.678575e-46
447.6881785854746,0.37202437843922564,0,447.688237,125.548349,0.0172693764,26.3547,3.34261e-45,3.444765e-45,1.651413e-25,0.003944141,0.0,1.345735e-47,3.834379e-46,2.210472e-46
21.33116293169133,0.0009352886865053135,0,21.331166,125.548349,6072.5608,10.39577,1.120032e-47,1.14875e-47,1.680223e-31,0.003948093,0.001000917,3.131139e-48,5.196377e-47,5.234896e-47
209.2718246898814,0.009169466201807119,0,209.271828,125.548349,4.24297038,20.00003,9.974698e-48,1.026498e-47,5.097801e-28,0.003944141,0.0,6.436824e-48,1.813946e-46,1.171905e-46
30.98164936381682,0.0019523644935258836,0,30.9816538,125.548349,1246.27915,12.41472,2.292559e-47,2.352755e-47,9.653289e-31,0.003960065,0.004021036,2.250581e-48,4.144362e-47,3.979409e-47
344.37688849876946,0.0001888135196321764,0,344.376889,125.548349,15901.6698,12.03639,1.489599e-51,1.534403e-51,7.890484e-32,0.003944141,0.0,1.039275e-47,2.94886e-46,1.764578e-46
26.506322959510204,0.0001528105552934934,0,26.5063234,125.548349,121790.656,7.64841,1.927388e-49,1.977511e-49,5.089318e-33,0.003944243,0.0,2.435965e-48,4.309798e-47,4.417761e-47
62.017224268791,0.015241204597316843,0,62.0172415,125.548349,5.73135939e-05,30.21549,3.391681e-46,3.484189e-46,7.196717e-26,0.00411689,0.04196112,2.513853e-48,6.084846e-47,4.101339e-47
10.271862333351203,0.7338951233444356,-2,,,,,,,,,,,,
33.49572832889559,0.08322657134576025,0,33.4959024,125.548349,1.0726832,19.73541,3.554995e-44,3.648774e-44,1.947682e-27,0.03208253,0.8770626,2.190505e-48,4.19154e-47,3.940541e-47
69.56289191046534,0.016521854308283145,0,69.5629086,125.548349,1.65013453,19.80518,3.151049e-46,3.23748e-46,1.57201e-27,0.003944141,0.0,2.70195e-48,6.710696e-47,4.567147e-47
56.2722127587418,0.022969808972984295,0,56.2722414,125.548349,0.00804221199,26.78831,9.39795e-46,9.653022e-46,2.057871e-27,0.005067325,0.2216523,2.38038e-48,5.607176e-47,3.969041e-47
43.00077997087905,0.0010518893412065008,0,43.0007817,125.548349,683.93896,14.89482,3.413922e-48,3.505268e-48,5.550931e-31,0.003948013,0.000980732,2.178823e-48,4.552086e-47,3.883431e-47
241.36487587694,0.3386473523210558,0,241.364974,125.548349,0.0064126265,26.73665,1.008135e-44,1.037773e-44,4.557385e-25,0.003944141,0.0,7.351507e-48,2.060152e-46,1.338851e-46
22.758506382142652,0.000785186563295774,0,22.7585088,125.548349,8052.48425,10.16672,6.926695e-48,7.105066e-48,1.220853e-31,0.003946901,0.0006992418,2.833112e-48,4.822888e-47,4.982058e-47
203.11033484615862,0.001307363669183165,0,203.110335,125.548349,158.740521,16.26607,2.159837e-49,2.222544e-49,1.096712e-29,0.003944141,0.0,6.264455e-48,1.769486e-46,1.139626e-46
72.85401612890224,0.00015394080607698574,0,72.8540163,125.548349,10751.661,11.32241,2.488567e-50,2.556979e-50,8.520032e-32,0.003944141,0.0,2.784585e-48,6.981423e-47,4.769929e-47
542.8014651890213,0.0008972894212744288,0,542.801465,125.548349,2229.73054,14.50317,1.300725e-50,1.340928e-50,6.731098e-31,0.003944141,0.0,1.620076e-47,4.592666e-46,2.691354e-46
183.76814648942616,0.0048348441101628975,0,183.768148,125.548349,11.6129312,18.83176,3.657291e-48,3.76248e-48,1.745897e-28,0.003944141,0.0,5.731901e-48,1.626996e-46,1.038454e-46
16.28705164209005,0.0028635238028963585,0,16.287064,125.548349,887.731902,12.1629,1.805021e-46,1.850432e-46,1.441775e-30,0.003982178,0.009551813,5.720093e-48,8.770323e-47,9.142316e-47
184.63749189011412,0.013181780083256833,0,184.637497,125.548349,1.75773426,20.74502,2.691029e-47,2.768467e-47,1.277323e-27,0.003944141,0.0,5.75553e-48,1.63365e-46,1.042975e-46
57.65653511241161,0.00010371902069440241,0,57.6565352,125.548349,16.5262109,18.47453,1.823286e-50,1.872834e-50,6.799573e-32,0.003944161,0.0,2.411176e-48,5.722298e-47,3.972179e-47
282.22005759292904,0.0003332747350851597,0,282.220058,125.548349,3748.75228,13.31635,7.037434e-51,7.246464e-51,3.766227e-31,0.003944141,0.0,8.545338e-48,2.409484e-46,1.515714e-46
417.3964050084232,0.2708076647770238,0,417.39645,125.548349,0.0272829287,25.77368,2.050258e-45,2.112655e-45,1.025439e-25,0.003944141,0.0,1.256533e-47,3.579113e-46,2.059081e-46
48.260236726217826,0.4744225400431409,0,48.2609254,125.548349,0.0126054162,24.69615,5.487091e-43,5.634829e-43,1.894678e-25,0.6952972,0.9943274,2.231549e-48,4.898899e-47,3.920543e-47
